item,itemLabel,positionLabel,height,mass,genderLabel,followers
http://www.wikidata.org/entity/Q6943982,Mutlu Dervişoğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6580418,Saffet Akyüz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q7454538,Serhat Sağat,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7114374,Özcan Güler,,,,erkek,
http://www.wikidata.org/entity/Q6943432,Mustafa Durak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6665963,Hayrettin Demirbaş,kaleci,,,erkek,
http://www.wikidata.org/entity/Q6824102,Metin Türel,kaleci,,,erkek,
http://www.wikidata.org/entity/Q6820635,Mert Somay,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6950588,Müslim Can,orta saha,,,erkek,
http://www.wikidata.org/entity/Q6810955,Melahat Eryurt,Forvet,,,kadın,
http://www.wikidata.org/entity/Q7403243,Sakıp Özberk,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6580420,Saffet Akbaş,savunma,,,erkek,
http://www.wikidata.org/entity/Q6734648,Mahmut Demir,,,,erkek,
http://www.wikidata.org/entity/Q7095097,Onur Içli,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6822182,Mesut Özgür,savunma,,,erkek,
http://www.wikidata.org/entity/Q7447448,Selahattin Kınalı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q7448961,Selçuk Baştürk,savunma,,,erkek,
http://www.wikidata.org/entity/Q6937410,Murat Karakoç,kanat,,,erkek,
http://www.wikidata.org/entity/Q7095098,Onur Demirtaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7102180,Orhan Uçak,savunma,,,erkek,
http://www.wikidata.org/entity/Q7289153,Ramazan Tavşancıoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q7459063,Seyhan Yıldız,Forvet,177,,erkek,
http://www.wikidata.org/entity/Q7453010,Sercan Görgülü,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6804833,Mecnur Çolak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q7289146,Ramazan Kahya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q6933005,Muharrem Uz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q6932987,Muhammet Hanifi Yoldaş,savunma,,,erkek,
http://www.wikidata.org/entity/Q7454954,Serkan Yıldık,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7454959,Serkan Özdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q6937422,Murat Salar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7081769,Okan Öztürk,Forvet,184,78,erkek,
http://www.wikidata.org/entity/Q7459643,Seçkin Getbay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q6809622,Mehmet Hacıoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q7454951,Serkan Silan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7386936,Rıza Şen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7021618,Nezih Ali Boloğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q6937429,Murat Topal,,,,erkek,
http://www.wikidata.org/entity/Q6950475,Müjdat Karanfilci,,,,erkek,
http://www.wikidata.org/entity/Q6937446,Murat İbrahim Uslu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q7095095,Onur Aydın,Forvet,,,erkek,
http://www.wikidata.org/entity/Q7459061,Cenk Tekelioğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q6660987,Hüseyin Saygun,savunma,,,erkek,
http://www.wikidata.org/entity/Q6950477,Müjdat Gürsu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7302343,Recep Adanır,Forvet,,,erkek,
http://www.wikidata.org/entity/Q6734669,Mahmut Özgener,,,,erkek,
http://www.wikidata.org/entity/Q6734655,Mahmut Hoşgiz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7409353,Sami Bayraktar,,,,erkek,
http://www.wikidata.org/entity/Q7102169,Orhan Atik,savunma,,,erkek,
http://www.wikidata.org/entity/Q6809635,Mehmet Leblebi,kanat,,,erkek,
http://www.wikidata.org/entity/Q7454948,Serkan Demirel,,,,erkek,
http://www.wikidata.org/entity/Q7395848,Sabahattin Usta,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7453011,Sercan Temizyürek,orta saha,,,erkek,
http://www.wikidata.org/entity/Q7453032,Serdar Güneş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16860061,Sinan Tekerci,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16591261,Orhan Saka,,,,erkek,
http://www.wikidata.org/entity/Q16591315,Yusuf Kaya,,,,erkek,
http://www.wikidata.org/entity/Q16209370,Lütfiye Ercimen,savunma,,,kadın,
http://www.wikidata.org/entity/Q16207423,Mesut Doğan,,,,erkek,
http://www.wikidata.org/entity/Q16225880,Seval Kıraç,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15858562,Hasan Kaşıkara,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15906457,Fuat Kılıç,,,,erkek,
http://www.wikidata.org/entity/Q16591269,Enver Özdemir,savunma,,,erkek,
http://www.wikidata.org/entity/Q15859584,Kenan Aşkan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16148375,Hasret Altındere,,,,kadın,
http://www.wikidata.org/entity/Q16145123,Nihat Akbay,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16735333,Mevlüde Öztürk,orta saha,,,kadın,
http://www.wikidata.org/entity/Q15975591,Ersel Altıparmak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15873793,Cem Unal,Forvet,180,,erkek,
http://www.wikidata.org/entity/Q16632351,İbrahim Demir,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15867299,Mert Sağlam,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15867284,Mehmet Can Işık,savunma,,,erkek,
http://www.wikidata.org/entity/Q16935008,Emine Gümüş,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15867372,Muğdat Çelik,kanat,,75,erkek,
http://www.wikidata.org/entity/Q16727811,Atılay Canel,,,,erkek,
http://www.wikidata.org/entity/Q16729491,Nur Mustafa Gülen,,,,erkek,
http://www.wikidata.org/entity/Q16228040,Ebru Topçu,Forvet,,,kadın,
http://www.wikidata.org/entity/Q16201447,Nurhan Çakmak,Forvet,,,kadın,
http://www.wikidata.org/entity/Q16225717,Didem Karagenç,savunma,,,kadın,
http://www.wikidata.org/entity/Q16509079,Ahmet Karlıklı,savunma,,,erkek,
http://www.wikidata.org/entity/Q15901932,Kenan Karaman,Forvet,191,73,erkek,
http://www.wikidata.org/entity/Q16210374,Sevinç Çorlu,savunma,,,kadın,
http://www.wikidata.org/entity/Q16159429,Ferhad Ayaz,kanat,180,70,erkek,
http://www.wikidata.org/entity/Q16746883,Oğuzhan Yıldırım,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16210237,Sevgi Çınar,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16212705,Helga Nadire İnan Ertürk,orta saha,,,kadın,
http://www.wikidata.org/entity/Q15867706,Rıza Efendioğlu,stoper,,,erkek,
http://www.wikidata.org/entity/Q16707699,Niyazi Öztunç,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16765989,Tahsin Tam,savunma,,,erkek,
http://www.wikidata.org/entity/Q16218937,Hüseyin Yıldız,,,,erkek,
http://www.wikidata.org/entity/Q16858162,Yılmaz Özen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16707802,Yücel Uyar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16508869,Erol Boralı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16727888,Cem Tosun,savunma,,,erkek,
http://www.wikidata.org/entity/Q16210954,Eylül Elgalp,Forvet,,,kadın,
http://www.wikidata.org/entity/Q16908483,Muhammed Akarslan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16227926,Didem Taş,savunma,,,kadın,
http://www.wikidata.org/entity/Q16228401,Berna Yeniçeri,savunma,,,kadın,
http://www.wikidata.org/entity/Q15859771,Kubilay Aydın,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16728489,Damla Demirdön,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16259764,Kenan Koçak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16005896,Ömer Tanyeri,,,,erkek,
http://www.wikidata.org/entity/Q16908695,Sinan Osmanoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q16910563,Kemal Aydın,savunma,,,erkek,
http://www.wikidata.org/entity/Q16727338,Bilgesu Aydın,kaleci,,,kadın,
http://www.wikidata.org/entity/Q15867367,Mustafa Şen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16830295,Ahmet Önal,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16223342,Hatice Bahar Özgüvenç,Forvet,,,kadın,
http://www.wikidata.org/entity/Q16223432,Reyhan Şeker,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16743026,Melih Kartal,savunma,,,erkek,
http://www.wikidata.org/entity/Q16235321,Burak Demireğen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16509083,Erol Kaynak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16236804,Burak Can Kalender,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15982422,Ertuğrul Seçme,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16624012,Öner Kılıç,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q16727339,Ebru Aydın,savunma,,,kadın,
http://www.wikidata.org/entity/Q15979745,İrfan Buz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16442106,İbrahim Serdar Aydın,orta saha,180,,erkek,
http://www.wikidata.org/entity/Q15867355,Murat Yiğiter,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16227431,Fatma Şahin,kaleci,,,kadın,
http://www.wikidata.org/entity/Q16213104,Oğuzhan Biçer,,,,erkek,
http://www.wikidata.org/entity/Q16914127,Hüseyin Tavur,,,,erkek,
http://www.wikidata.org/entity/Q16736659,Büşra Ahlatcı,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16915198,Eşref Koçak,savunma,,,erkek,
http://www.wikidata.org/entity/Q16908994,Yunus Emre Yalçın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15859582,Kemal Mert Özyiğit,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16069232,Selman Sevinç,orta saha,177,,erkek,
http://www.wikidata.org/entity/Q16012049,Ömer Boncuk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15867356,Murat Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16010868,Tamer Ay,,,,erkek,
http://www.wikidata.org/entity/Q16230026,Mert Can,stoper,,,erkek,
http://www.wikidata.org/entity/Q16210606,Yeşim Demirel,Forvet,,,kadın,
http://www.wikidata.org/entity/Q16210888,Burcu Düner,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15879323,Muhammed Ali Doğan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15867493,Oğuz Kocabal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15975583,Fatih Kıran,fullback,,,erkek,
http://www.wikidata.org/entity/Q16236120,Emine Ecem Esen,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16902134,Yaşam Göksu,savunma,,,kadın,
http://www.wikidata.org/entity/Q15965078,İbrahim Bingöl,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16143353,Adil Müftüoğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16229973,Ezgi Çağlar,kaleci,,,kadın,
http://www.wikidata.org/entity/Q16145548,Kâmil Altan,savunma,171,69,erkek,
http://www.wikidata.org/entity/Q16324160,Tarık Kutver,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16233110,Sibel Duman,savunma,,,kadın,
http://www.wikidata.org/entity/Q16210635,Elif Deniz,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16909049,Muhammet Akyıldız,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16830330,Ali Han Tunçer,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16225875,Ceren Nurlu,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15982388,Hüseyin Dağ,savunma,,,erkek,
http://www.wikidata.org/entity/Q15859768,Kubilay Anteplioğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16856526,Samet Altuntaş,savunma,,,erkek,
http://www.wikidata.org/entity/Q16198599,Çiğdem Belci,savunma,,,kadın,
http://www.wikidata.org/entity/Q16398035,Ergun Ercins,savunma,,,erkek,
http://www.wikidata.org/entity/Q16822200,Mehmet Salim Şatıroğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q18018278,Ali Çelik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18619229,Medine Erkan,savunma,,,kadın,
http://www.wikidata.org/entity/Q17540063,Emre Akbaba,orta saha,,78,erkek,
http://www.wikidata.org/entity/Q17509027,Emrah Cebeci,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18030101,Ömer Faruk Gökçe,savunma,,,erkek,
http://www.wikidata.org/entity/Q17471874,Hüseyin Dalaklı,savunma,,,erkek,
http://www.wikidata.org/entity/Q18205224,Kübra Berber,savunma,,,kadın,
http://www.wikidata.org/entity/Q18029018,Uğur Durmuş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18410164,Alper Akici,savunma,,,erkek,
http://www.wikidata.org/entity/Q18415909,İbrahim Koray Arslan,savunma,,,erkek,
http://www.wikidata.org/entity/Q18415925,Cüneyt Dumlupınar,savunma,,,erkek,
http://www.wikidata.org/entity/Q18410043,Ahmet Usman,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17471902,Kemal Rıfat Kalpakçıoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q18411280,David Deniz Kılınç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18415943,Taha Kenanoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18018447,Anıl Çetin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18347235,Volkan Fındıklı,savunma,,,erkek,
http://www.wikidata.org/entity/Q18620810,Emin Bey,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18026211,Murat Çelik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18619336,Eda Karataş,savunma,,,kadın,
http://www.wikidata.org/entity/Q18221012,Mahmut Akan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17521165,Ali Kuleli,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18589307,Esra Solmaz,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18022621,Kudret Kanoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18026627,Oğuzhan Palaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18128783,Ayfer Topluoğlu,kaleci,,,kadın,
http://www.wikidata.org/entity/Q17708749,İrfan Can Kahveci,orta saha,175,71,erkek,
http://www.wikidata.org/entity/Q18563687,Hakan Kutucuoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18589552,Ali Yavaş,savunma,,,erkek,
http://www.wikidata.org/entity/Q18012228,Muhammed Mert,orta saha,174,,erkek,
http://www.wikidata.org/entity/Q17480799,Ali Yasar,savunma,180,,erkek,
http://www.wikidata.org/entity/Q18224159,Kadir Söylemez,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18630054,Rasim Vardar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18019994,Erhan Aslan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17521083,Adem Gökçe,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17521184,Alper Tursun,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18210983,Filiz İşikırık,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18633307,Ömer Karabacak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17471749,Arif Sporel,,,,erkek,
http://www.wikidata.org/entity/Q18030084,Çağlar Şahin Akbaba,kaleci,,,erkek,
http://www.wikidata.org/entity/Q18066902,Dzhemal Kyzylatesh,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17708928,Nihat Emre Numanbayraktaroğlu,,,,erkek,
http://www.wikidata.org/entity/Q17523870,Handan Kurğa,kaleci,,,kadın,
http://www.wikidata.org/entity/Q18211256,Suat Okyar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18410963,Burak Özsoy,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17479649,Emre Batı,savunma,,,erkek,
http://www.wikidata.org/entity/Q18206979,Meryem Koç,kaleci,,,kadın,
http://www.wikidata.org/entity/Q17493682,Emir Korubeyi,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17521107,Ahmet Özer,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18412828,Safa Serbest,savunma,,,erkek,
http://www.wikidata.org/entity/Q18601314,Semih Ergül,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18026213,Musa Dolu,fullback,,,erkek,
http://www.wikidata.org/entity/Q18625848,Hüseyin Çetinkaya,savunma,,,erkek,
http://www.wikidata.org/entity/Q18012626,Erdi Şehit,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18020993,Hüseyin Akmaz,savunma,,,erkek,
http://www.wikidata.org/entity/Q18221563,Fatih Çakır,,,,erkek,
http://www.wikidata.org/entity/Q18620566,Melike Pekel,Forvet,172,,kadın,
http://www.wikidata.org/entity/Q18018712,Berkant Taşkıran,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18221222,Bekir Barçın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18529568,Ayşe Önal,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18020614,Gökhan Solak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18020995,Hüseyin Teker,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18204912,Semanur Akbaş,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18029071,Veli Akbulut,savunma,,,erkek,
http://www.wikidata.org/entity/Q18589068,Demet Kılınç,Forvet,,,kadın,
http://www.wikidata.org/entity/Q17493409,Uğur Bulut,savunma,,,erkek,
http://www.wikidata.org/entity/Q18021604,Kaan Aşnaz,kanat,,,erkek,
http://www.wikidata.org/entity/Q18410216,Yunus Şimşek,savunma,,,erkek,
http://www.wikidata.org/entity/Q18620752,Ekrem Günalp,,,,erkek,
http://www.wikidata.org/entity/Q18018139,Abdullah Balıkuv,savunma,,,erkek,
http://www.wikidata.org/entity/Q18223025,Tuncay Mesçi,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18019957,Emre Ekti,savunma,,,erkek,
http://www.wikidata.org/entity/Q18018164,Adnan Kızılgöz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18410569,Barış Bakır,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18412997,Sebahattin Akbayrak,,,,erkek,
http://www.wikidata.org/entity/Q18029934,Yücel Yıldırım,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18018643,Batuhan Çetin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18619263,Gizem Gönültaş,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18057189,Saffet Kaya,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18619480,Fatma Serdar,orta saha,,,kadın,
http://www.wikidata.org/entity/Q18410165,Alperen Pak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17493250,Yasin Şahan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18411521,Emre Can Baş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18029985,Zeki Sinanoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18616572,Bartu Umut,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17499332,Onur Doğan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18589431,Eren Talu,savunma,,,erkek,
http://www.wikidata.org/entity/Q18122813,Tolcay Ciğerci,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18122988,Aleko Yordan,savunma,,,erkek,
http://www.wikidata.org/entity/Q17590404,Cantuğ Temel,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17575201,Gökalp Seçal,savunma,,,erkek,
http://www.wikidata.org/entity/Q18239262,Ömer Yıldız,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18021613,Kadir Bilimlier,savunma,,,erkek,
http://www.wikidata.org/entity/Q18571991,Ertuğrul Ersoy,savunma,187,78,erkek,
http://www.wikidata.org/entity/Q18018770,Bilal Akgüvercin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17484164,Selim Gündüz,Forvet,,78,erkek,
http://www.wikidata.org/entity/Q17612189,Orkan Çınar,kanat,178,67,erkek,
http://www.wikidata.org/entity/Q18413466,Umut Utku Tekoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17590736,Orhan Aktaş,savunma,,,erkek,
http://www.wikidata.org/entity/Q17479621,Yusuf Abdioğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q15856030,Ömer Güven,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15851105,Tolga Yıldız,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856897,Bilal Gündoğdu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15855391,Zafer Özden,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856138,Ümit Ertural,,,,erkek,
http://www.wikidata.org/entity/Q15856140,Ümit Yasin Arslan,savunma,,,erkek,
http://www.wikidata.org/entity/Q15856542,Adem Sağlam,savunma,,,erkek,
http://www.wikidata.org/entity/Q15857566,Fahrettin Bıyıklı,savunma,,,erkek,
http://www.wikidata.org/entity/Q15857490,Emre Taşdemir,fullback,170,70,erkek,
http://www.wikidata.org/entity/Q15829874,Çağrı Tekin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15835916,Mustafa Ceviz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15855969,Çağlayan Alpsatan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15856203,İbrahim Ülüm,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15857220,Deniz Siğa,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15842001,Reha Kurt,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15838887,Oğulcan Çağlayan,kanat,1.88,,erkek,
http://www.wikidata.org/entity/Q15841886,Recep Çelik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856204,İhsan Türemen,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15857467,Ekrem Sarıçam,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15856210,İzzet Canlıka,savunma,,,erkek,
http://www.wikidata.org/entity/Q15841682,Ramazan Aksoy,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15835919,Mustafa Kemal Küçük,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15839429,Kenan Karışık,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15847952,Soner Özdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15855334,Yusuf Onur Arıkan,savunma,,,erkek,
http://www.wikidata.org/entity/Q15855772,Ziya Alkurt,kanat,,,erkek,
http://www.wikidata.org/entity/Q15856607,Alihan İdikut,savunma,,,erkek,
http://www.wikidata.org/entity/Q15835779,Muhammet Emre Kalkan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15857530,Ertuğrul Furkan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15835921,Mustafa Ünver,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856222,Şevki Çinar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15837718,Orhun Öztürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856866,Berkan Afşarlı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15837998,Ozan Öztürk,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15857211,Dede Çelik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856031,Ömer Kandemir,fullback,,,erkek,
http://www.wikidata.org/entity/Q15855323,Youssef Yeşilmen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856029,Ömer Gebeşçi,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856104,Özgür Çelik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15851695,Tuncay Kiliç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15858560,Hasan Hatipoğlu,stoper,,,erkek,
http://www.wikidata.org/entity/Q15856105,Özkan Karslı,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15835309,Miraç Barik,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15850017,Taha Balcı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15858060,Halil Karataş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15835778,Muhammet Aran,stoper,,,erkek,
http://www.wikidata.org/entity/Q15847195,Selim Akbulut,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856728,Aykut Ünyazıcı,savunma,,,erkek,
http://www.wikidata.org/entity/Q15829871,Çağrı Tekin,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15856606,Ali İşleyen,stoper,,,erkek,
http://www.wikidata.org/entity/Q15857527,Ersin Aydın,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15856103,Özcan Dağ,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15856541,Adem Aydın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15857573,Fatih Doğan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15852309,Uğur Daşdemir,fullback,,,erkek,
http://www.wikidata.org/entity/Q15837610,Onur Alkan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15837612,Onur Okan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15852309,Uğur Daşdemir,savunma,,,erkek,
http://www.wikidata.org/entity/Q15834888,Mert Çakar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15837611,Onur Kolay,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15835777,Muhammed Bulut,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15834887,Mert Estik,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15712800,Kerim Avcı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15808321,Erhan Çelenk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15437420,Muammer Birdal,savunma,,,erkek,
http://www.wikidata.org/entity/Q15410709,Kemal Yıldırım,Forvet,,,erkek,
http://www.wikidata.org/entity/Q14946222,Mustafa Özer,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15808589,Ersin Akdeniz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15057751,Furkan Soyalp,Forvet,,80,erkek,
http://www.wikidata.org/entity/Q15280453,Fuat Buruk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15808586,Ersel Çetinkaya,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15475793,Timur Kosovalı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15792247,Aytaç Deniz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15818200,Ömer Can Tamursoylu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15819733,Hüseyin Yakup Düz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15076827,Oğuzhan Kayar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15646673,İbrahim Halil Keser,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15620192,Vedat Muriqi,orta saha,194,92,erkek,
http://www.wikidata.org/entity/Q15058975,Sinan Bakış,Forvet,,80,erkek,
http://www.wikidata.org/entity/Q14943912,Emre Akdağ,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15725860,Emre Uğur Uruç,savunma,,,erkek,
